text,labels
"buenos días!!! los retos en la vida no están ahí para paralizarte, sino para ayudarte a descubrir quién y que tan fuerte eres... besitos",0
"lo que la mujer no consigue hablando, lo consigue llorando",1
@carlotayoutube me acabo de poner mala y mañana es la quedada en málaga  ojalá recuperarme antes de la quedada,0
"otra noche hasta las 4 de la mañana despierta, aburrida y sin sueño, lo veo venir... ",0
le mande un mensaje a mi ibf por año nuevo y aun no me contesta jajaj,0
como cuando tu mamá quiere que te hagas pruebas de embarazo jajaja no estoy embarazada solo malita,1
feeeliz dia a todas las enfermeras del mundo mundial son lo mejor que hay,1
@noesunpagaro que te pasa necesitas ayuda? favea si te tienen secuestrada,0
"me está molando bastante el rollo este del knifing, encima los tricks con balístico no se me dan nada mal ",0
este año el madrid hará triplete y si lo hace me rapo al cero  grabad el mensaje jejej #chiringuitopiqué,0
creo que alguien me ha bloqueado. es una sensación rara porque empezaba a tenerle cariño a esa persona y no lo entiendo. me siento mal,1
los reyes magos me trajeron una cruda que,0
"con mujeres, armas y fuegos, no quieras juegos",1
"gastar, malechor y basaltar son mas apropiados jajaj",0
lo peor de estar malo y tirarse toooooodo el día durmiendo es que ahora por la noche no me duerme ni el tato...,0
empece el año con una gripe bien perra y atascada estoy muriendo gggg 🤧🤧🤧🤧,0
"casa donde gobierna la mujer, no suele ir bien",1
soy mas complicado que una mujer jajajajaja,1
@correosdemexico está atascado el palacio de los deseos @l_arellanon #ayñ #novanallegarlosreyes,0
@ciberchenet porque nunca nos toca un arbitro bueno? hay alguno que sea bueno para el valencia?,0
"happy birthday!!!! ya eres legal, dtb hoy y siempre, mis mejores deseos te quiero mucho y al rato te veo",1
"@carlacarrilloof: y todo lo mejor para ti y para tus seres queridos. recibe un cálido y fuerte abrazo desde san luis potosí, s.l.p. tqm",0
"@gothicnekogd para nigtwish tengo asiento, aunque fueramos juntos no podríamos sentarnos uno al lado del otro para los otros tengo pista",0
"@juliahdevince tu ser muy buena maifren, no hay nada que me ponga bien por ahora pero gracias por preocuparte por mí.",0
@balucorp ni has estado feo,0
@elpachinko ¡de nada! me gustó mucho ese paseo alternativo por otro gante,0
"samantha dice de broma que nací castigada,pero a mi me parece muy real",0
quiero mimos. y un zumo de naranja. estoy enfermita,0
que triste que guadalajara está igual de contaminado que mty,0
"@edortaramirez un click más, scroll y a veces el usuario se queda un poco colgado sin saber bien lo que tiene que hacer ",0
"@requefer una de las que tiene mejores indicadoras, pero que es totalmente privada. y no abramos esa puerta sin debate previo ",0
hoy un señor en el súper me dijo señora. tengo dos teorías: es un pendejo porque agarro mi carrito en vez del suyo o real me veo vieja,1
@aymerich97 yo solo puse las evos de eevee,0
lo único que necesito para ser feliz es dinero.,0
@tartadedurazno es lo que tiene ser un cereal,0
como cuando sigo de vacaciones pero me tengo que desvelar por reportes de servicio social.,0
"@deba12334 por qué siempre en las finales los hacen los domingos y todos al siguiente día trabajan, van a la escuela y no se pueden",0
"@estherswaggy ¿haces también la misma carrera? jo, igual de una comunidad a otra cambian, be positive ",0
desde que he vuelto a mi casa se llevan todos bien porque cada vez que pasa algo me echan la culpa a mí y se quedan tan tranquilos,0
"te bloquee crea cuentas huevo y solito se sigue y dá rt, porque ya no le creen sus fans. ah qué mi paisano, ni me interesa su amistad.",1
@tabernita @ptraciogg pregunta seria.  para cuando kedada/cañas de gente twittera de la zona?,0
lo único malo de death note es que dura muy poco.,0
"@sirarmindice voy a leer sobre ello por cierto, no estoy en contra de la propiedad privada, por errores me refería al invididualosmo..",0
@itsximenab ¡ánimo! que la vida valga la alegría y no la pena dile a tu mamá que qué buena rosca hace,0
y ya estoy en ese momento en el que estoy suscrito a los boletines de 12 embajadas y sus correspondientes agencias de investigación,0
@rociyaxel feliz cumpleaños que la pases súper bien,0
que triste ver todas las fotos de cuando fuimos amigas,0
@lunasyney no puedo meterme con el ix porque su diseño es precioso y porque lo que jugué antes de perderme y dejarlo me encantó,0
acabo de ver una película extrañamente buena! un cadáver para sobrevivir véanla,0
"buenos días, esto va en serio....primer día de curro..... #felizmartes!! ",0
"@graffitera23 qué hermoso!,es bueno desviar la mirada al cielo y a las nubes de vez en cuando,abajo está jodido.preciosa foto,mil abrazos ",0
por que no maquillo padre como mis primas de usa y por que no tengo su maquillaje hahahaha,0
@migferdi en toda españa ahora mismo,0
"@la_sol_soleil hola sol, hemos confirmado que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador",0
"mira que soy pesimista a maza, pero odio que la gente sea taaaan pesimista ",0
@adrimoeg bienvenido de arriba sánchez jajaaa,0
@elspeaker la vida nos lleva por caminos inextricables jajaja me alegro de que te haya molado el programa de hoy,0
@tengo_mas_razon mi país el primer tema que escuche de nach,0
mi tío me contó que iba en el metro bus y que un cabron dijo por teléfono que se hubiera agarrado la pantalla en lugar de la licuadora,0
durmiendo tan rico y sólo me hablan para chingar.... y dicen q yo soy el q tiene una vida de mierda y bla bla bla,0
@juliarguezzz7 yo me las puse y acto seguido me las quite por que no era capaz de desbloquear el móvil ajjajajja,0
"@juanjok mira q me gustaría, juan, hablar contigo con emoticonos, pero está visto que ntros móviles no son compatibles! ",0
"noemi duerme y yo estoy abandonada, hacedme caso ",0
"@slaveofjavier, experto en hacer reencuentros inolvidables since 1994 ",0
"desde que tengo uso de razón todos mis fin de año han sido en casa de mi abuelita, este año será distinto y triste, te extraño tanto abu",0
@mariobautistamb @mariobautista_ te amo un buen,0
@maryansoy para el frio la solucion es hacer lo que dice esta frase sabado sabadete camisa nueva y ....,0
"q lindo q 1 vieja maquillada 5 tonos + claro, q c cree asiática y q comparte memes horribles, piense q es mejor que yo en cualquier cosa",1
hoy es el cumpleaños de lo más molón de la hoya ¡felicitad todos a la bonica y maja de @irleseva!,0
q los gp de la caixa (y otros) manipulen el ibex es una bendició gracias a ellos podemos arrañar alg son auténticos pardillos,0
que lindos recuerditos al mirar nuestras fotos de un 3 de enero 2016 conviviendo ella con mi familia. hoy hace un año.,0
@claranyannyan y lo bonitas que las tienes?,1
"buenos días. lunes duro de vuelta al trabajo, al calor, al metro, a los madrugones y a la rutina #buenosdias",0
"oye niña, qué no te buscan en tu casa? no tienes ni mayor de edad. yo llego 30 min después de la hr acordada y me súper regañan.",1
still falling for you es genial omg aunque ver la cara de ellie con todos los retoques botoxiles me entristece,0
"cuidando a mi enfermita, hoy no se trabaja dice ella y esta perfecto día de camita! yo malita tu malita chin me toco ser la enfermera!",1
@llillitto @carreracsic @trofeojose_cano @correporsiria @mediodemadrid @mitinatletismo @nortevssur1 gracias  me lo paso genial haciéndolo!,0
hay alguien apuntando a mi ventana con un laser define pesadito,0
ando bien adolorido de mi espalda,0
uju!!! a estas tempranas horas de la noche ya sólo me falta leer como 70 mensajes de whats que chido que me gusta leer verdad!! (n.n)!,0
son las 2 de la tarde y apenas me di cuenta que no traigo nada del kit para año nuevo .. ni siquiera el bóxer rojo.,0
@rubenlinoman como todo! es un jugón! no quiero que lo fichéis. es el peor día de mi vida,0
estoy comenzando la última temporada de himym,0
"@nkhrapblaq bueno, yo voy por la mañana a madrid pero intentaré ir o si no nos vemos en la cola que fijo me pasaré ",0
@goetha jajaja ahí tenemos gustos diferentes pero así tb se puede hablar de todo  #tonyysorayaenmalaga,0
"@crimsonghost__ tio entonces piensas que mosca es un insulto, yo creo que eso es un poco irrespetuoso a las pobres ",1
"qué depresión me entra, de seguro gana gente que solo dio rt porque sí, por probar suerte y no verdaderos fans ",0
@greenparadise_ siiiiii tío  el viernes te invito a una litro jurao,0
@yahirmusic ya estaba bien preparada para ir a verte hoy pero primero está la seguridad espero que puedan reprogramarlo muy pronto,0
"@estarc62 no podía dormir y prendí la compu a las 4am y no sé como ngaos di con tu testimonio mariano, escuché la misma voz q tú,gracias",0
vale he visto la tia bebiendose su regla y me hs dado muchs grima,1
llegan tiempos difíciles y lo único que me queda es afrontarlos y seguir adelante,0
"@manuelortegama4 se llama wolf, es la mascota #sesalen en apoyo a los deportistas paralímpicos más inf https://t.co/kql89udr3h",0
"@liliemayen es en marzo, ¿no? es que voy a ir con mi novia",0
"@arissima yyyy gracias, te vamos regalar una playera",0
"@satu_9r @laf1es no, pero dejarte la piel, ir 7º y descartar los puntos sí. lee el text carlos nos lo explicó muy clarito ",0
para que me robaran 4 millones de pesos como en la casa de andrés garcía me tendrían que robar la casa con todo y casa y ni así,0
"@soytanninabien jaja, estás aburrida!? mejor cuéntanos otro cuento",1
"@raticorns pasé algo similar, el regalo genial (una de esas cosas donde pones tu cel y se ve 3d) pero mi cel es viejísimo y no funciona",0
me habría gustado hacer alguna de las de los targaryen pero como están  en paradero desconocido pueh no hay imagenes buenas de ellas y,0
@zexioning al revés  si quiero hacer cosas me quedo en cada a ver la peli ejem.,0
@thelordofkai por eso he dicho casi como método sutil de aproximación,0
@ivanmiguez_ lol miguez tu eres guapo no le hagas ni caso no ves que es vasca y alli no se folla pero no es culpa tuya,1
he salido de casa sin ir al baño y me estoy meando como una persona mayor,0
"@letinneverlxnd se nos queda pequeña, sólo 300 de aforo ",0
@alex_yazawa a mi me parece entretenida pero ojala oudiese acceder a las comunidades inglesas,0
@mamiauryner1 espero sobretodo tenerla con mi niño  jajajaja. gracias guapa,0
me pongo al día con re:zero en dos días y medio y ahora me dejan una semana intrigado por el final del capitulo. esto no se hace eh,0
@futbolero93 solo recuerda que iman es tranquila,0
"onq16, ibexams, grad.prepatec, vemrd, grad.ib, itesm inq, emria. fue un buen año #2016 y el que viene, mejor!!",0
@estremaimona hija mía ...haces inteligente a la anormal de yolanda morin....,1
la jardi y yo estamos aburridas pa cuándo vienes?  @parsimonyan,0
ultimamente estoy comiendo muchos macarrones... gracias señor @marianorajoy sin ti esto no sería posible,0
estoy esperando aún el directo de @zooevolution @willyrexyt @vegetta777,0
estoy haciendo chocolate abuelita y pura madre que les voy a dar,0
not myself tonight era hermosa pero el video rip off de bad romance arruinó todo para mi queen x,0
"@xxleonxx67 en fin da igual, al final ya están así los asalariados, y amigo, se escribe elotadoras",0
"@darkanhell son previsores, es por si algún día llega un auto por allá ok, no...",0
"sad music y mucho trabajo, ya que es buena combinación",0
#happyjungkookday #꾹이생일ㅊㅋ galleta bonita *.* feliz cumpleaños al mejor maknae del mundo,0
@ann_lloret99 @luv_m0ney_party los salidos son los q suben cosas a esa página no yo,0
#quisieraque la gente fuera eterna,0
"@amuntvalencia_ no te preocupes, pero como hay tanta mala baba en twitter pensaba que había sido por eso ",0
#felizmiercoles mis chamacos queridos dios me los bendiga y me los llene de todo su amor los quiero besitos,0
"serías tan dispersa en no darte cuenta q tenías ganas de hacer pipí.. qué bonito tu mundo no regreses a éste, de no ser necesario. calita",0
acabo de etiquetar a mi tía en una cosa. soy más allá de mi propia tía. soy la tía de las tías.,1
@angela_m_a_ hombre me dices que se oía mal  yo soy defensora de amaiah a morir jajaj,0
extraño los tacos de el vaquero,0
"la donna è mobile, qual piuma al vento, muta d'accento, e di pensiero",0
"chicxs nunca idealicéis demasiado a una persona, que luego os da mg en facebook y rompéis un espejo de la emoción ",0
"@senior_esfera qué va, son tranquilas, nunca logra refutarme nada ",0
se ha ido de mi espalda y no se como ha acabado dejandome en una esquinita de mi propia cama,0
"mi última partida jugada, con sona support. la grandes razones para jugar sona https://t.co/2rgmmeafis",0
"@javier_depecos otro para ti javier, me ha hecho mucha ilusión tu respuesta. gracias de corazón  feliz noche.",0
estaba contando que mi mamá tiene como 9 grupos de wa y yo sólo tengo el de mi salón que está silenciado por un año,0
"quiero que vuelva el invierno  y ponerme pantalones largos y chaquetas y sudaderas y abrigos, puto verano.",0
"para los que el día de mañana regresan a clases, que en este nuevo semestre cumplan todos sus objetivos y les sea muy exitoso! #adarle",0
que horrible es querer dormir y que tu perrita no deje de roncar,0
jamás he sido muy romántica... pero necesito tus abrazos y besos de práctica,0
cuando sufres porque no encuentras emulador para jugar al pokemon rubí en ios 9.3.4,0
baby @blasauryn #followspree. y la suerte de la semana pasada???  esto sería demasiado grande para mi.,0
sé (o eso espero) que me va a dar una estabilidad económica en un futuro pero pues no sé no sé quisiera sentirme más desbordada de deseo,0
¿es un niño? es tan guapo que parece una niña.,1
"@brujadeltuiters . estas palabras, del poema, instantes, son de nadine stair. escritora norteamericana, a la q le gustan los helados.  ",0
"aunque ya llegue y eso esta padre, la triste realidad es que sigo teniendo hambre.",0
cada que hablo contigo mi corazón se pone feliz pero eso no se nota a través de una pantalla,0
@jpablobece  la tengo que retomar... qué tal la segunda temporada? a @crevillo le ha flipado pero q opinas tú? que carlos no es de fiar,0
@giorgiojater pero tampoco hace falta abrirlo para hablar,0
"rivera y rajoy no han pactado que nivea vuelva a lanzar pelotas de playa desde una avioneta, como cuando era pequeño. nos vemos el 25d ",0
@belunitaaa algúno subiria acongojado por los precipicios,0
"@hawkersco @hawky_  #necesitoelviajeaandalucia bueno si un tal premio al mongol o algo así, pero eso era malo ",0
hohenheim - me fui por tabaco y me convertí en una piedra filosofal. - ed me llamó papá - morí con una sonrisa.  https://t.co/gojtourbfj,1
"@youtube lo que voy a hacer el lunes no es por ti, es por nosotros te amo y te quiero mucho  eres la única real para mi",1
@pasku1  lo has leído?  promulga un socialismo utópico con bases en el decrecimiento y en el arte como parte fundamental del trabajo...,0
"@cinemex ¡hola! oigan reponganos las entradas de ayer con unas nuevas, por lo ocurrido ayer en cinemex portal vallejo, por favor.",0
algunos están sad 24/7 otros están indignados 24/7 yo estoy cachondo 24/7,1
"los niños son héroes, las niñas son princesas.",1
si una mujer es lesbiana… será porque no ha probado un buen hombre,1
"@aimeraus @glaveaga @debatelibros no, no sabía que existía, lo leeré ya acabaste el primero?",0
"cuando era niño e íbamos a gigante, se hacía lista de que se iba a comprar y siempre bien limitados. hola ese dejo de ser un problema",0
@lekilig un hilo fabuloso  comparto todo lo que dices ^^,0
"y pues... mis reyes ahora se distribuyen a lo largo del año mis iphones, mi apple watch, mis beats... ️️",0
@swimmer_it sabíamos que su partida traería graves consecuencias.,0
"desperté casi a las 11:00 am. no me juzguen. tengo el nombre de la princesa que estuvo dormida toda la película, ¿que esperaban?",0
hoy me han traído a mi perra después de seis días sin verla y está to nerviosa y más delgada,0
15 días sin uno de esos abrazos mágicos,0
"@antimadridvcf si juegan bien, pero no saben chutar, estamos apañados.  ninguno sabe chutar a gol en el valencia?",0
yo ahora podría estar en mi casa de zgz viendo los premios en la tele tan ricamente l tenerlos grabados pero no,0
@normaruiz01 y tú tan estupenda como siempre!! besitos y feliz día!!,0
@tifuho ¿una funda asustadiza? y su función...¿sobrevivir para luchar otro día?,0
"y hoy por primera vez me salí con el permiso de mi mujer pero no es eso el detalle, si no saber q estarán a mi lado y q llegaré a casa",0
"@miguelagaiteiro @cultrun @lozanoirene si hay que pecar de algo, que sea de ser buena gente! ",0
@loulogio_pi lo importante es que la serie pueda seguir. no importa si es otra partida mientras estéis los 2 y sea en el mismo punto,0
"@c3466003565 cracias cristina todo lo que me dices es una bendición tienes que ser paciente y veras como llega el milagro solo asi,ten fe ",0
@celopanyt te hemos echado de menos en la fiesta fin de verano  te podrias haber ido con ro,0
@josey_dani ¡qué pintaza! tanto la chistorra como el lomo son productos deliciosos. probaremos vuestra sugerencia en frío y en bocadillo,0
"una vez mas... mi pensamiento invade mi sueño... se te extraña, ya quiero ser normal otra vez!!!",0
"al rato rosca de reyes ya se que no es hoy cuando se parte, pero s mi suegro le gusta hacer las cosas en familia",0
al menos con ftwd se me hace más ameno esperar a twd en octubre,0
@putaqueen7 esta la página petada desde hace días,0
"#fiesta17millones @yuyacst hermosa, mil felicidades, esta familia crece y crecep no te gustó mi dibujito que te hice?",0
lo único que no me gusta de twitter es que no hay espacio suficiente para poner los créditos de las fotos y encima decir algo,0
como la gente siga siendo aburrida les mandaré a la puta,1
¡a fregar!,1
no hay nada como ver la semifinal masculina de la nucía open de pádel mientras hago 30 min de bici estática a tope,0
@elbajimenez9 o solo simple mente m ignoras,0
hoy ha sido ver a un perro muerto en el anden izdo. de la autopista huelva-sevilla y entrarme toda la impotencia del mundo,0
trabajando con el equipo de @juliaenlaonda para el especial del próximo jueves. ya os adelanto que va a ser un programón!,0
@fevafer tio no me lo recuerdes,0
"@baronachor el concepto es de lo más bonico, pero de eso a serlo hay un trecho ",0
"hablar con mi amiga sheli y me cuenta que anda viajando, de fiesta , que la uni se la suda... me hace sentir bien y que yo soy feliz",0
pensaba que iba a morir en la carretera volviendo de la playa pero he vuelto a sevilla sano y salvo  vaya tela,0
@dani_xelcox la parte de acción se me hizo muy pesada. pero los momentos bonitos son muy bonitos,0
"@eduardoramos95r descansa gordis, mañana nos vemos no tardes por favor si? sueña bonito, te amo muchísimo un besito en la frente",0
@mayezpalacios no mames! no son fieles ni a su propia raza!!! ya no sé que esperar lo malo es que tengo una coneja y es igual. complot,1
"@cfe_golfonte @cicmty buenos días, seguimos sin servicio!",0
"días!!! busca tu centro. enfócate. sé feliz. agradece. incluso en los momentos más desafiantes y dolorosos, la gratitud libera... besitos",0
"hoy hace 4 años, grabamos mi primer sencillo. #ultimoaire gracias a todos los que han estado conmigo siempre",0
¡haz en grande tus propósitos para este año! lar inmobiliaria les desea un feliz año 2017 #larinmobiliaria,0
@hyrulen @partidopacma tu no tienes familia con huerta y perros no? los tienen en unas condiciones estupendas,0
"estoy en el taco locovenden más sopas,carnes, bebidas que tacos solo hay de bistec, pastor y chorizo. ¿que clase de taco loco es esto?",0
"hey! @ifcristian espero tengas un muy bonito día, h! te deseo lo mejor siempre sé feliz ️ y felicidades, una vez más.",0
no sé qué tipo de señal universitaria es esta!!!,0
el rosa es solo para las nenas.,1
@piojitopersa aguante los fritos con mateeeees linda!!! (quiero fritos ahora ahre) encima estoy tomando mates ahre,0
@eduardo_pers ps que las exterminen. por mi salud mental  (y pa que pueda dejar de hacer el ridículo por la calle jajajaj),1
@marinaliaison quería poner me tenéis quemadísima pero no cabe y salen los puntitos,0
"btw me voy despertando, hola",0
"@cbrrrx yo solo robo corazones, daysino, ni eso puedo robar",0
el ballet es de chicas.,1
"qué feo ha de ser que tu novi@ se vaya de viajey tu estes de que: me muero por que regreses, ya no puedo vivir asi y esas cosas, apoyalo",1
@tonsqueaxel @youtube te extraño como loca,1
me gustaría arreglar tantas cosas pero no puedo arreglar ninguna y es muy frustrante,0
"#s900 uy! feliz primer lunes del 17! un gustazo escucharlos en querétaro frío, pero chido",0
"@_aitor la verdad es que tiene buena pinta. investigaré, gracias ",0
cuándo se termine este contrato empezaré a buscar un nuevo depa y un gatito.,0
@yeyiximmm hace una semana que se sabe  yo ya espero la edicion completa del juego,0
me estaba comiendo unos pastes bien ricos pero de pronto pusieron canciones bien deprimentes y pues así no se puede,0
"@jose97angel el canal de global talents suele ser rápido en subir actuaciones, valoraciones, previos, y resultados...   ",0
@viajerosaccion jajajaja buena buena foto,0
"cien amas de un corral, cada una dice su cantar",1
@samymtzl va a ganar tu tio @lopezobrador_,0
"después de casi un mes entero sin él... puff, espero no echar temporadas tan largas sin verlo ",0
@springsteen_81 en españa comemos (tragamos) de todo y con tod aquí esta trayectoria política parece normal. saludos,0
muchas felicidades @humbertodiaz22 un abrazo con mis mejores deseos,0
"os lo pido por favor en serio, es muy importante para mí https://t.co/stuwlw8brk",0
melchor gaspar y yo sin quincena,0
"@raticorns genial!, pero yo decia del pais que mas te ve el aceite de coco creo q no es tan facil de conseguir",0
@nonnes78 hola guapísima! nos encantaría hablar contigo por dm.. se puede pasar?,1
"listo, por fin en casa, a dormir 4 horas nomás. gracias a dios mis papás están bien y les está yendo chingón. ahora yo, a chingarle salu2",0
en la clase de circo de hoy: cáigase de la pelota gigante y rómpase un diente,0
@milfncokieslol @paloma_eb el sábado o el viernes podría a lo mejor  pero tengo que jugar durante la semana,0
esta noche nuevo #directo de #battlefield3 en el canal. podreis proponerme armas con las que jugar para putearme  https://t.co/tyeghzkzy4,0
@pirata__roberts hay gente muy buena trabajando duro en @spherasports. palabras así impulsan  @eliperezup,0
"confirmao tengo el pie roto, he notado como el puto hueso se movía ",0
@lekilig estaba en momento odio eterno necesitaba compartirlo  además yo hace poco que tengo canal y no me siento nada identificada,0
la esteban promocionando el concierto de estopa en leganes...que empiecen las bromas sin gracia sobre lo barriobajeres que somos todes,0
"recorrí toda la ciudad en un dia con mi mejor amigo, que trip",0
van dos días que sueño con el vato no es justo porque de ante mano sé que no va a pasar ni madres.,0
"@kraulot si trabajas de autónomo vale, pero precios para conseguir los 20 gb, yoigo es lo más barato y yo sin eso muero en asturias ",0
@mabonitatuya1 @samemo11 huy qué rico! se ve que si te exitabas jeje,1
@luismartinez22_ pensba q iba a hacer @wxplosive una reflexion profunda de las q me hace a mi pero,0
@ajuangorena igual que yo jajaja ya mero,0
cuando le mandas a tu profesor algo para corregir y te lo reenvía corregido y está todo mal  solo me queda llorar,0
hay una gran parten de odio en mi,1
@omr_dh tranquilo omar yo te sigo ahora,0
"@oscarbv96 tio que depresión. pero no pasa nada, el amor lo soluciona todo ",0
@dieraposa @drxaverius y otros biólogos como él se sentirán complacidos. ¡mola mucho!,0
he vuelto a escuchar orishas 5 años después y es maravilloso,0
@memocalderons feliz año tu! tenía un rato de no saludar. un abrazo,0
"@gloryagpem @karench0708 ayer andábamos por allá jaja, le diré que vayamos mañana a ver si me dejan gracias lindas",0
es neta lo de los tacos?,0
cuando la tormenta eres tu mismo.,0
que te echo de menos cosa chicaa! https://t.co/9qik0givzo,0
los hombres deben comprarle todo a las mujeres.,1
ser feliz no significa que todo es perfecto. ... buen día a todos!,0
"[@kresnik02 it's never too late, nunca lo tuve en 64, era muy pobre y la verdad ahorita no lo he buscado así que lo comprare digital]",0
@dianamenendez97 tengo un examen pero me cago como si tuviera 58  graxias bb mañana veras mi cara de felicidad en el mejor estado,0
@mery_nasu nuestras mentes estan conectadas gracias a nuestro negativismo,0
"@dime_quefuedeti tod@s deberíamos llevar en nuestro día a día, está frase, ya q tod@s somos inmigrantes en algún lugar. ",0
@fershymp es un lamentable reflejo de la realidad y el nivel de educación que impera en méxico,0
"@jagambero @tehubriego porque, españa, es un país, opresor¡¡ malvado y esclavista¡... ",0
"esta bien tener hermanos, siempre y cuando uno de ellos no decida ser subnormal perdido ",0
"@pesprimicias gran noticia, es algo de lo que me he quejado en mis vídeos, sobretodo las pérdidas frecuentes de balón de la defensa ",0
final copa libertadores en bal! la última final de bradinho... https://t.co/rznuvpna5d,0
"@wikkedchild lo veo más que jodido, pero la esperanza nunca se pierde. ",0
@lapollacaliente dos horitas más! aunque me levanté destemplado,0
buenos dias mundo twittero me duermo súper tarde y despierto súper temprano eso no es normal,0
@casanovasrichy  buenos dias y feliz domingo  abrazo♡,0
pos yo tambien estoy triste,0
"ya me cayó mal estar de vacaciones porqué me duermo muy tarde, cuando mi hora para dormir es a las 9 o 10",0
@qtf yo no opino lo mismo... escribe muy similar a mi hijo de 9 años... ya tiene firma!!,0
"mujer al volante, peligro constante… ¡mujer tenía que ser!",1
"@miroslavamont: recibe un cálido y fuerte abrazo desde san luis potosí, s.l.p. p.d. ya casi tu cumple!! n.n",0
si un niño te trata mal es porque le gustas.,1
"@juakyb me quedo tranquilo entonces, pero iré mirando la opción del coche ",0
"primer día de adaptación, superado! #esllaut  @avcanpastilla https://t.co/z2zbxcn6vv",0
"@hugo_mcc ayy si quería, pero mi familia ya no tiene vacaciones y nos iremos antes pero volveré en enero yo sola y a ver que se hace",0
"me voy a las 6 a madrid y me esperan 6 horitas en un autobus, seguramnete lleno de gente, porque mi suerte funciona así ",0
@2kespana sabéis si el nba 2k17 va a tener juego cruzado entre pc y ps4? por ejemplo?,0
@heyguero no te trajeron uno los reyes u.u oie k feos,0
hay videos que no se envían porque no tengo espacio en el móvil así que lo siento,0
"o sea si, ya estoy mas cachetonq, pero hay fotos donde de plano me veo completamente con obesidad mórbida.",0
@lirondos ya lo tenía fichado y tengo ganas de darle uso  ¡¡gracias!!,0
@elblackcat eso es muy probable,0
"lo triste de las vacaciones, es cuando haces maletas para regresar a la rutina.",0
"@unaneliaa neliásticos días, casi vecinos a 800 años luz?? aún viajando a la vel de la luz se tardan 800 años lol está difícil para ir ",0
@desireedelgado yo llevo medio verano debajo de la dichosa máquina... menudo verano largo este año de sofoco...,0
@drlejtik @tauroagencia @laplazamexico jaja insisto se pondra buenisimo,0
"es triste cumplir años el 2 de enero, casi nadie recuerda que cumplo años por las fiestas de fin de año y además los pesco ya sin dinero",0
"@gvlo2008 de hecho le di a alejandra zavala, me fui con la finta de alejandra y no leí el apellido, pensé que era la de tiro con arco",1
"odio tener una voz horrible y que a la vez ame cantar, no es justo ¿por que la vida me trata tan mal?",0
"a las mujeres no hay que entenderlas, hay que quererlas.",1
las mujeres conducen peor y causan más accidentes,1
"-mamá ya quiero cambiar de lentes están bien rayados. *horas después, mi hermana rompe mis lentes* yep, es hora de cambiar lentes.",0
"regla básica para hacer una fiesta de cumpleaños... tener amigos, no sé a quién invitar",0
@sumiesb yo también vi la peli y lloré lo que no está escrito  ahora estoy leyendo el libro y me estoy echando unas risas impresionantes!,0
estoy poniendo fotos a lo loco porque no tengo las mias pero no va tan mal... https://t.co/uk0yck18nu,0
"son 8:26 y yo ya me estoy visualizando en mi cama durmiendo, cuando salga de trabajar",0
"lo bueno de crecer es que cosas que antes causaban un efecto emocional en mí, ahorita me vale madreeee #quebonitoeslobonito",0
se acabo lo bueno no tardes en volver hasta el año que viene,0
"una señora alza la voz,le piden no gritar,ella dice con usted no estoy hablando...entonces por qué habla tan fuerte...me aturde",1
me dijo : ¿ y no crees que te esta cayendo mal esa terapia ? yo no veo cambios y antes no te ponías asi!? lo hacias y ya! jajajaja,0
eso de salir a las 8 de la escuela no va a estar chido,0
"@xz4dry @xslgy tienes pinta buena gente por lo q veo, t he conocio gracias a qt ",0
"@netgakure se ve bie, pero noup! no se tan solo no lo veo muy natural",0
es triste quitar todas las cosas de navidad,0
@walkiriaflor pues no estaba bromenado,0
los hombres son más razón y las mujeres más emoción.,1
@sbecqer hola! la lvl 30 me la regaló noska en el 1er megasorteo. la lvl 32 me la regalo también pero era lvl 30.y la lvl 27 se la compré,0
"@ivancastello toca un tema maravilloso, porque sin dejar de ser ficción es algo que podría darse. un gran hermano vol.02 ",0
de verdad ojalá hacerme fotos bonitas,0
extraño que mayito diga babosa (o) extraño la primera media hora de cotorreo extraño todo el desmadre de antes jaja,0
"y venga, cuando os veáis sin un puto duro, acordarse de mi guapis ",0
"omfg mi conductor de uber acaba de pasar por un bache gigante y ahora el coche va haciendo ruidos raros. pobre, le va a costar carísimo.",0
"@ciudadano014 ¡los médicos siempre te dicen cosas horribles, citizen! ",0
a la mujer la tienes que juzgar al verla andar,1
lo bueno de ser un sin amigos es que puedo llegar a la hora que quiera a los lugares que quiero visitar.,0
"@albertomoolina sobres, yo llevo los juegos de azar. tu completa lo demás",1
@harleyftprego me gustaría poder ir y abrazarte para que te sientas mejor,1
@luisfbonilla @isabelsevilla9 @adirecto @peichsantana ole los buenos almerienses!!!! mil besitos!!!!,0
"@_andresgomez_ asegúrate de que no es cuestión de tu dispositivo o conexión a internet. si es es así, envíanos un mail a info@wuolah.com ",0
wooooow que curativo es esto!!!! me hace parecer menos perra y un poco mas agradable me gusta,1
"@srmussel  yo el cinco termino los exámenes, tu dime un día y si quieres nos vemos en murcia o en tu pueblo ",0
"@vanderhast jajajaja en cuanto salga de mi bucle infinito con la casa, me imprimo los mapas a dos y lo estreno!! ",0
@gloriatn -felicidades!!! -sales genial en tu icon -no te conozco casi nada-,0
@tenistachanel quizás! probaré eso que será más cuota  thanks!,0
"tenia la idea de comprar un carro este año, pero ahora nevermind, me tendre que traer a petunia(mi bici) a tj",0
@telediariomty @multimediostv kiero ke me regalen una rosca xfa para kompartir en familia no tengo cel para llamar y pedirla xeso escrib,0
